# id	acronyms (comma-separated, primary first) — generated by build_rhythm_acronyms.py
ecg00001	1AVB
ecg41012	SR
ecg41013	SR
ecg41014	SR
ecg41015	SR
ecg41016	SR
ecg41017	SR
ecg41018	SR
ecg41019	SR
ecg41020	SR
ecg41021	SR
ecg41022	SR
ecg41023	SR,LVQRSAL
ecg41024	SR
ecg41025	SR
ecg41026	SR
ecg41027	SR
ecg41028	SR
ecg41029	SR
ecg41030	SR
ecg41031	SR
ecg41032	SR
ecg41033	SR
ecg41034	SR
ecg41035	SR
ecg41036	SR
ecg41037	SR
ecg41038	SR
ecg41039	SR
ecg41040	SR
ecg41041	SR
ecg41042	SR
ecg41043	SR
ecg41044	SR
ecg41045	SR
ecg41046	SR
ecg41047	SR
ecg41048	SR
ecg41049	SR
ecg41050	SR
ecg41051	SR
ecg41052	SR
ecg41053	TWC,SR
ecg41054	SR
ecg41055	TWC,SR
ecg41056	SR
ecg41057	SR
ecg41058	SR
ecg41059	SR
ecg41060	SR
ecg41061	SR
ecg41062	SR
ecg41063	SR
ecg41064	SR
ecg41065	SR
ecg41066	SR
ecg41067	SR
ecg41068	SR
ecg41069	SR
ecg41070	SR
ecg41071	SR
ecg41072	TWC,SR
ecg41073	SR
ecg41074	SR
ecg41075	SR
ecg41076	SR
ecg41077	SR
ecg41078	SR
ecg41079	SR
ecg41080	SR
ecg41081	SR
ecg41082	SR
ecg41083	SR
ecg41084	SR
ecg41085	SR
ecg41086	SR
ecg41087	SR
ecg41088	SR
ecg41089	SR
ecg41090	SR
ecg41091	SR
ecg41092	SR
ecg41093	SR
ecg41094	SR
ecg41095	SR
ecg41096	SR
ecg41097	SR
ecg41098	TWC,SR
ecg41099	SR
ecg41100	SR
ecg41101	SR
ecg41102	SR
ecg41103	SR
ecg41104	SR
ecg41105	SR
ecg41106	SR
ecg41107	SR
ecg41108	SR
ecg41109	SR
ecg41110	TWC,SR
ecg41111	SR
ecg41112	SR
ecg41113	SR
ecg41114	SR
ecg41115	SR
ecg41116	SR
ecg41117	SR
ecg41118	SR
ecg41119	SR
ecg41120	SR
ecg41121	SR
ecg41122	SR
ecg41123	SR
ecg41124	SR
ecg41125	SR
ecg41126	SR
ecg41127	SR
ecg41128	SR
ecg41129	SR
ecg41130	SR
ecg41131	SR
ecg41132	SR
ecg41133	SR
ecg41134	SR
ecg41135	SR
ecg41136	LAFB,ST,LVH
ecg41137	AQW,ST,LAFB
ecg41138	LAFB,RWC,ST,LVQRSAL
ecg41139	TWO,ST,LAFB
ecg41140	AQW,ST,LAFB
ecg41141	LAFB,ST,PPW
ecg41142	TWC,ST,LAFB
ecg41143	STDD,LAFB,BBB,ST,TWO,STC
ecg41144	LAFB,ST
ecg41145	LAFB,ST
ecg41146	TWC,LAFB,ST,RWC
ecg41147	TWO,LAFB,ST,RWC,TWC,LVH
ecg41148	AQW,ST,LAFB,STC
ecg41149	LAFB,ST
ecg41150	STTU,ST,LAFB
ecg41151	AQW,STTU,LAFB,ST,TWC
ecg41152	LAFB,ST
ecg41153	TWC,ST,LAFB
ecg41154	STC,ST,LAFB
ecg41155	TWC,RWC,ST,LAFB
ecg41156	STTU,ST,LAFB,BRUG
ecg41157	STTU,ST,ERV
ecg41158	STTU,ST,ERV
ecg41159	ERV,ST
ecg41160	STTU,ST,ERV
ecg41161	STTU,ST,ERV
ecg41162	STTU,ST,ERV
ecg41163	STC,AVD,ST,PVT
ecg41164	STC,AVD,ST,PVT
ecg41165	STC,ST,PVT
ecg41166	STDD,AVD,PVT,ST,TWO
ecg41167	PVT,ST
ecg41168	AQW,PVT,ST,STC
ecg41169	PVT,ST
ecg41170	WPW,ST
ecg41171	STC,ST,WPW
ecg41172	WPW,ST,LVH
ecg41173	WPW,ST
ecg41174	WPW,ST
ecg41175	WPW,ST
ecg41176	STC,TPW,ST
ecg41177	ST
ecg41178	ST
ecg41179	ST
ecg41180	STC,ST
ecg41181	ST
ecg41182	STTU,ST,LVQRSAL,STDD,STC
ecg41183	TWO,ST
ecg41184	ST
ecg41185	ST
ecg41186	ST
ecg41187	ST,TPW
ecg41188	ST
ecg41189	STC,ST,LVH,STDD
ecg41190	ST,LVQRSAL
ecg41191	TWC,ST
ecg41192	TWO,ST
ecg41193	ST
ecg41194	ST
ecg41195	STC,ST
ecg41196	STC,ST,LVH
ecg41197	ST
ecg41198	STC,ST,LVH
ecg41199	ST
ecg41200	TWC,ST
ecg41201	TWC,ST
ecg41202	ST
ecg41203	ST
ecg41204	STC,ST
ecg41205	ST
ecg41206	ST
ecg41207	ST
ecg41208	STDD,ST,STC
ecg41209	ST
ecg41210	ST
ecg41211	TWC,ST
ecg41212	ST
ecg41213	ST
ecg41214	ST,LVQRSAL
ecg41215	ST
ecg41216	ST
ecg41217	ST
ecg41218	ST
ecg41219	TWC,ST
ecg41220	ST
ecg41221	ST
ecg41222	ST
ecg41223	STDD,ST
ecg41224	ST
ecg41225	ST
ecg41226	STC,ST
ecg41227	ST
ecg41228	ST
ecg41229	STC,ST,LVH
ecg41230	STC,ST
ecg41231	STTU,ST
ecg41232	STC,ST
ecg41233	ST
ecg41234	ST,TPW
ecg41235	ST
ecg41236	STC,ST
ecg41237	ST
ecg41238	ST
ecg41239	ST
ecg41240	ST,PPW
ecg41241	ST
ecg41242	ST
ecg41243	ST
ecg41244	ST
ecg41245	RVH,ST
ecg41246	ST
ecg41247	ST
ecg41248	ST
ecg41249	ST
ecg41250	ST
ecg41251	STC,ST,LVH
ecg41252	TWC,ST
ecg41253	TWO,ST
ecg41254	TWO,ST
ecg41255	ST
ecg41256	ST
ecg41257	ST
ecg41258	ST
ecg41259	TWO,RVH,ST,TPW
ecg41260	ST
ecg41261	STC,ST
ecg41262	STC,ST
ecg41263	ST
ecg41264	STC,ST
ecg41265	ST
ecg41266	TWC,ST
ecg41267	TWO,ST
ecg41268	ST
ecg41269	ST
ecg41270	TWC,ST,TWO
ecg41271	STC,ST
ecg41272	STC,ST
ecg41273	TWC,ST
ecg41274	ST
ecg41275	ST,TPW
ecg41276	ST
ecg41277	ST
ecg41278	ST
ecg41279	AQW,STTU,ST
ecg41280	ST
ecg41281	ST
ecg41282	STC,ST
ecg41283	TWC,ST
ecg41284	ST
ecg41285	TWC,RWC,ST
ecg41286	ST
ecg41287	ST
ecg41288	STC,ST
ecg41289	TWC,ST
ecg41290	STC,ST
ecg41291	ST
ecg41292	TWO,ST,LVH,STDD,STC
ecg41293	LVH,ST,TPW
ecg41294	ST
ecg41295	STC,ST
ecg41296	LVH,ST
ecg41297	ST
ecg41298	ST
ecg41299	STC,ST,LVH
ecg41300	STC,ST,LVH
ecg41301	ST
ecg41302	ST
ecg41303	ST
ecg41304	ST
ecg41305	ST
ecg41306	ST
ecg41307	ST
ecg41308	ST
ecg41309	STC,ST
ecg41310	TWC,ST,STDD,STC
ecg41311	ST
ecg41312	ST
ecg41313	TWC,ST
ecg41314	ST
ecg41315	RVH,RWC,ST,LVQRSAL
ecg41316	STC,ST
ecg41317	ST
ecg41318	ST
ecg41319	ST
ecg41320	ST,TPW
ecg41321	ST
ecg41322	STC,ST
ecg41323	ST
ecg41324	TWC,RWC,ST,PWC
ecg41325	ST
ecg41326	ST
ecg41327	TWC,ST
ecg41328	TWC,ST,TWO
ecg41329	ST
ecg41330	ST
ecg41331	STC,ST
ecg41332	ST
ecg41333	STC,ST,LVH
ecg41334	ST
ecg41335	ST
ecg41336	ST
ecg41337	ST
ecg41338	ST
ecg41339	ST
ecg41340	ST,LVQRSAL
ecg41341	LVH,ST
ecg41342	ST
ecg41343	LVH,ST
ecg41344	ST
ecg41345	ST
ecg41346	ST
ecg41347	ST
ecg41348	ST
ecg41349	TWC,ST,TWO
ecg41350	ST
ecg41351	ST
ecg41352	ST
ecg41353	ST
ecg41354	ST
ecg41355	STDD,ST,TWO
ecg41356	AQW,TWC,ST
ecg41357	STDD,ST,TWO,LVH,STC
ecg41358	STC,ST
ecg41359	ST
ecg41360	ST
ecg41361	ST
ecg41362	ST
ecg41363	STC,ST
ecg41364	LVH,ST
ecg41365	ST
ecg41366	TWC,ST
ecg41367	ST
ecg41368	ST
ecg41369	ST
ecg41370	STC,ST,LVH
ecg41371	STC,ST
ecg41372	ST
ecg41373	ST
ecg41374	ST
ecg41375	ST,LVQRSAL
ecg41376	ST
ecg41377	STC,ST
ecg41378	ST
ecg41379	STC,ST
ecg41380	RVH,ST,TPW
ecg41381	ST
ecg41382	TWC,ST
ecg41383	ST
ecg41384	ST
ecg41385	ST
ecg41386	ST
ecg41387	ST
ecg41388	ST
ecg41389	ST
ecg41390	ST
ecg41391	ST
ecg41392	STC,ST
ecg41393	STC,ST
ecg41394	STC,ST
ecg41395	ST
ecg41396	ST
ecg41397	ST
ecg41398	ST
ecg41399	ST
ecg41400	ST
ecg41401	ST
ecg41402	STC,ST
ecg41403	STC,ST
ecg41404	STC,ST,LVH
ecg41405	STC,ST
ecg41406	STC,ST
ecg41407	ST
ecg41408	ST
ecg41409	STC,TPW,ST
ecg41410	TWC,ST,STDD,STC
ecg41411	ST
ecg41412	ST
ecg41413	ST
ecg41414	STC,ST
ecg41415	ST
ecg41416	ST
ecg41417	ST,LVQRSAL
ecg41418	STTU,ST,LVQRSAL
ecg41419	STTU,ST,LVQRSAL
ecg41420	TWC,ST,LVQRSAL,TWO
ecg41421	ST
ecg41422	ST
ecg41423	TWC,ST
ecg41424	ST
ecg41425	TWC,ST
ecg41426	ST
ecg41427	ST
ecg41428	TWC,ST
ecg41429	ST
ecg41430	TWC,ST,LVH
ecg41431	LVH,ST
ecg41432	ST,RWC
ecg41433	STDD,ST,STC,TWO
ecg41434	ST
ecg41435	ST
ecg41436	ST
ecg41437	ST
ecg41438	ST
ecg41439	ST,TPW
ecg41440	ST,TPW
ecg41441	ST
ecg41442	STC,ST
ecg41443	STC,ST
ecg41444	ST
ecg41445	TWO,ST,LVH
ecg41446	ST
ecg41447	STC,ST,LVH
ecg41448	ST
ecg41449	ST
ecg41450	ST
ecg41451	ST
ecg41452	ST
ecg41453	ST
ecg41454	TWC,ST
ecg41455	STC,ST
ecg41456	ST
ecg41457	LVH,ST
ecg41458	ST
ecg41459	ST
ecg41460	ST
ecg41461	ST
ecg41462	ST
ecg41463	STC,ST
ecg41464	ST
ecg41465	TWC,ST
ecg41466	TWC,ST
ecg41467	ST
ecg41468	ST
ecg41469	ST
ecg41470	ST
ecg41471	STC,ST
ecg41472	TWC,ST
ecg41473	ST
ecg41474	ST,TPW
ecg41475	ST
ecg41476	ST
ecg41477	STC,ST
ecg41478	ST,TPW
ecg41479	STC,ST
ecg41480	ST
ecg41481	STC,ST
ecg41482	ST
ecg41483	ST
ecg41484	STC,ST
ecg41485	ST
ecg41486	ST
ecg41487	STC,ST
ecg41488	ST
ecg41489	ST
ecg41490	ST
ecg41491	ST
ecg41492	ST
ecg41493	ST
ecg41494	ST
ecg41495	TWO,ST
ecg41496	ST
ecg41497	ST
ecg41498	ST
ecg41499	ST
ecg41500	ST
ecg41501	ST
ecg41502	ST
ecg41503	ST
ecg41504	TWC,ST,LVH,TWO
ecg41505	LVH,ST
ecg41506	LVH,ST,TPW
ecg41507	ST
ecg41508	ST
ecg41509	STC,ST
ecg41510	ST
ecg41511	ST
ecg41512	TWC,ST
ecg41513	ST
ecg41514	TWO,ST
ecg41515	RVH,TPW,ST,RWC,RAH
ecg41516	STC,ST
ecg41517	ST
ecg41518	TWC,ST
ecg41519	STC,ST
ecg41520	ST
ecg41521	STC,ST
ecg41522	ST,TPW
ecg41523	ST
ecg41524	ST
ecg41525	TWC,ST
ecg41526	ST
ecg41527	ST
ecg41528	ST
ecg41529	ST
ecg41530	ST
ecg41531	STC,ST
ecg41532	ST
ecg41533	ST
ecg41534	ST
ecg41535	STC,ST
ecg41536	ST
ecg41537	ST
ecg41538	TWC,ST
ecg41539	ST
ecg41540	STC,ST
ecg41541	ST
ecg41542	ST,TPW
ecg41543	TWC,ST
ecg41544	ST
ecg41545	ST
ecg41546	ST
ecg41547	ST
ecg41548	AQW,TWC,ST
ecg41549	ST
ecg41550	ST
ecg41551	ST
ecg41552	TWC,ST
ecg41553	ST
ecg41554	LVH,ST
ecg41555	ST
ecg41556	TWC,ST,LVQRSAL
ecg41557	TWC,ST,LVQRSAL
ecg41558	TWC,ST
ecg41559	LVH,ST
ecg41560	STC,ST
ecg41561	LVH,ST,PPW
ecg41562	STC,ST
ecg41563	ST
ecg41564	STC,ST
ecg41565	ST
ecg41566	ST
ecg41567	ST
ecg41568	ST
ecg41569	ST
ecg41570	STDD,ST,STC,TWO
ecg41571	ST
ecg41572	ST
ecg41573	ST
ecg41574	STC,ST
ecg41575	ST
ecg41576	AQW,ST,LVQRSAL
ecg41577	ST
ecg41578	ST
ecg41579	ST
ecg41580	TWC,ST
ecg41581	STC,ST
ecg41582	ST
ecg41583	ST
ecg41584	ST
ecg41585	ST
ecg41586	ST
ecg41587	ST
ecg41588	LVH,ST
ecg41589	ST
ecg41590	STDD,ST,TWO,LVH,STC
ecg41591	ST
ecg41592	ST
ecg41593	STC,ST
ecg41594	ST
ecg41595	AQW,STTU,ST,TWO
ecg41596	TWO,ST
ecg41597	STC,ST
ecg41598	ST
ecg41599	TWC,ST
ecg41600	ST
ecg41601	TWC,ST
ecg41602	ST
ecg41603	ST
ecg41604	STC,ST
ecg41605	ST
ecg41606	ST
ecg41607	ST
ecg41608	ST
ecg41609	TWC,ST
ecg41610	ST
ecg41611	STC,ST
ecg41612	ST
ecg41613	STC,ST
ecg41614	LVH,ST
ecg41615	ST
ecg41616	ST
ecg41617	TWC,ST
ecg41618	STC,ST
ecg41619	ST,PPW
ecg41620	ST
ecg41621	TWC,ST
ecg41622	TWC,ST
ecg41623	ST
ecg41624	RVH,ST
ecg41625	ST
ecg41626	STC,ST
ecg41627	TWC,ST
ecg41628	ST
ecg41629	ST,LVQRSAL
ecg41630	ST
ecg41631	ST
ecg41632	TWC,ST,TWO
ecg41633	ST
ecg41634	ST
ecg41635	ST
ecg41636	ST
ecg41637	ST
ecg41638	ST,LVQRSAL
ecg41639	ST
ecg41640	PRIE,ST
ecg41641	ST,TPW
ecg41642	ST
ecg41643	ST
ecg41644	ST
ecg41645	ST
ecg41646	ST
ecg41647	ST
ecg41648	ST
ecg41649	STTU,ST
ecg41650	STC,ST
ecg41651	ST
ecg41652	TWC,ST,TPW
ecg41653	ST
ecg41654	STC,ST
ecg41655	TWC,ST,TWO
ecg41656	ST
ecg41657	STDD,ST,STC
ecg41658	TWC,ST,LVH,TPW
ecg41659	ST
ecg41660	TWC,ST
ecg41661	ST
ecg41662	ST
ecg41663	ST
ecg41664	ST
ecg41665	TWC,ST
ecg41666	ST
ecg41667	TWC,ST
ecg41668	ST
ecg41669	ST
ecg41670	STTU,ST
ecg41671	STC,ST
ecg41672	ST
ecg41673	ST
ecg41674	LVH,ST
ecg41675	ST
ecg41676	ST
ecg41677	ST
ecg41678	ST
ecg41679	STC,ST
ecg41680	ST
ecg41681	ST
ecg41682	ST
ecg41683	TWC,ST
ecg41684	TWC,ST,TPW
ecg41685	ST
ecg41686	ST
ecg41687	STC,ST,LVH,PWC
ecg41688	ST
ecg41689	STDD,ST,TWO,STC,TWC
ecg41690	STDD,ST,TWO,STC,TWC
ecg41691	ST
ecg41692	ST
ecg41693	ST
ecg41694	STTU,RWC,ST
ecg41695	STC,ST
ecg41696	ST
ecg41697	ST
ecg41698	ST
ecg41699	ST
ecg41700	LVH,ST
ecg41701	STDD,ST
ecg41702	STDD,ST,STC
ecg41703	STC,ST
ecg41704	ST
ecg41705	TWC,ST
ecg41706	TWC,ST
ecg41707	ST,PPW
ecg41708	STC,ST
ecg41709	ST,LVQRSAL,TPW
ecg41710	STC,ST
ecg41711	ST
ecg41712	ST
ecg41713	STC,ST,LVH
ecg41714	ST
ecg41715	TWC,ST
ecg41716	STC,ST
ecg41717	ST
ecg41718	ST
ecg41719	TWO,ST
ecg41720	ST
ecg41721	STC,ST,LVH
ecg41722	ST
ecg41723	LVH,ST
ecg41724	STC,ST,LVH
ecg41725	TWC,ST,LVH
ecg41726	TWC,ST
ecg41727	ST
ecg41728	TWC,ST
ecg41729	TWC,ST
ecg41730	ST
ecg41731	ST,TPW
ecg41732	ST
ecg41733	ST
ecg41734	ST
ecg41735	TWC,ST
ecg41736	ST
ecg41737	ST
ecg41738	STC,RWC,ST,LVQRSAL
ecg41739	ST
ecg41740	ST,TPW
ecg41741	ST
ecg41742	ST,LVQRSAL
ecg41743	ST
ecg41744	ST
ecg41745	LVH,ST
ecg41746	TWC,ST
ecg41747	ST
ecg41748	LVH,ST
ecg41749	STC,ST
ecg41750	TWO,ST
ecg41751	STC,ST
ecg41752	TWC,ST
ecg41753	STC,ST
ecg41754	ST
ecg41755	ST
ecg41756	STTU,ST,ERV
ecg41757	ST
ecg41758	LVH,ST
ecg41759	ST
ecg41760	ST,LVQRSAL
ecg41761	ST
ecg41762	ST
ecg41763	TWO,ST,LVH
ecg41764	ST
ecg41765	ST
ecg41766	STC,ST
ecg41767	ST
ecg41768	RVH,ST
ecg41769	ST
ecg41770	TWC,ST
ecg41771	STC,ST,LVH
ecg41772	ST
ecg41773	STC,ST,PWC
ecg41774	ST
ecg41775	TWC,ST,LVH,TWO
ecg41776	STC,ST
ecg41777	STDD,ST,STC
ecg41778	LVH,ST
ecg41779	ST
ecg41780	TWC,ST,LVH
ecg41781	TWC,ST
ecg41782	ST
ecg41783	ST
ecg41784	TWC,ST
ecg41785	ST
ecg41786	ST
ecg41787	ST
ecg41788	ST
ecg41789	ST
ecg41790	TWC,ST
ecg41791	ST
ecg41792	TWC,ST
ecg41793	TWC,ST,STDD
ecg41794	ST
ecg41795	STDD,ST,STC,TWO
ecg41796	ST
ecg41797	ST
ecg41798	ST
ecg41799	ST
ecg41800	STC,ST
ecg41801	ST,LVQRSAL
ecg41802	ST
ecg41803	STC,ST
ecg41804	ST
ecg41805	ST
ecg41806	ST
ecg41807	AQW,STTU,RWC,ST
ecg41808	ST
ecg41809	ST
ecg41810	ST
ecg41811	STDD,ST,STC,TWO
ecg41812	ST
ecg41813	ST
ecg41814	ST
ecg41815	STC,ST,LVH,PWC
ecg41816	STC,ST
ecg41817	ST
ecg41818	ST
ecg41819	ST
ecg41820	ST
ecg41821	ST,TPW
ecg41822	ST,TPW
ecg41823	ST,TPW
ecg41824	STC,QTIE,ST
ecg41825	TWC,ST
ecg41826	STTU,ST
ecg41827	ST
ecg41828	ST
ecg41829	STC,ST
ecg41830	ST
ecg41831	ST
ecg41832	STC,ST
ecg41833	ST
ecg41834	ST
ecg41835	TWC,ST
ecg41836	STDD,ST,STC,TWO
ecg41837	ST,LVQRSAL
ecg41838	STDD,ST,STC,TWO
ecg41839	STC,ST
ecg41840	STDD,ST,STC,PPW
ecg41841	AQW,ST,STDD,TWO,PPW,STC
ecg41842	STDD,ST,STC
ecg41843	STC,ST
ecg41844	ST
ecg41845	ST
ecg41846	LVH,ST
ecg41847	STC,ST
ecg41848	STDD,ST,TWO,LVH,STC
ecg41849	STC,ST
ecg41850	ST
ecg41851	ST
ecg41852	ST
ecg41853	ST
ecg41854	STC,ST
ecg41855	ST
ecg41856	ST
ecg41857	ST
ecg41858	ST
ecg41859	TWC,ST
ecg41860	TWC,ST
ecg41861	ST
ecg41862	AQW,ST,TWO,TWC,STC
ecg41863	TWC,ST
ecg41864	ST
ecg41865	ST
ecg41866	TWC,ST,LVH
ecg41867	ST
ecg41868	STC,ST
ecg41869	ST
ecg41870	ST
ecg41871	TWC,ST,TWO
ecg41872	ST
ecg41873	STC,ST
ecg41874	ST
ecg41875	ST
ecg41876	ST
ecg41877	ST
ecg41878	ST
ecg41879	TWC,ST
ecg41880	ST
ecg41881	ST
ecg41882	TWO,ST,LVQRSAL
ecg41883	TWC,ST
ecg41884	ST
ecg41885	ST
ecg41886	ST
ecg41887	LVH,ST
ecg41888	ST,LVQRSAL
ecg41889	ST
ecg41890	ST
ecg41891	TWC,ST
ecg41892	ST
ecg41893	ST
ecg41894	STC,ST
ecg41895	ST
ecg41896	ST
ecg41897	RVH,ST,TPW
ecg41898	ST
ecg41899	STC,ST
ecg41900	TWC,ST
ecg41901	ST,LVQRSAL
ecg41902	ST
ecg41903	ST
ecg41904	STC,ST
ecg41905	ST
ecg41906	AQW,RWC,TWC,ST
ecg41907	ST,PPW
ecg41908	ST,LVQRSAL
ecg41909	STC,ST
ecg41910	ST
ecg41911	STC,ST
ecg41912	STTU,ST,STDD,STC
ecg41913	STC,ST
ecg41914	ST
ecg41915	ST
ecg41916	STC,ST,LVH
ecg41917	STDD,ST,STC
ecg41918	ST
ecg41919	STC,ST
ecg41920	ST
ecg41921	TWC,ST
ecg41922	STC,ST
ecg41923	STC,ST,LVH
ecg41924	ST
ecg41925	ST
ecg41926	ST
ecg41927	AQW,STTU,TWC,ST
ecg41928	STC,ST
ecg41929	ST
ecg41930	TWC,ST
ecg41931	STC,ST
ecg41932	STC,ST
ecg41933	ST
ecg41934	TWC,ST
ecg41935	ST
ecg41936	ST
ecg41937	STC,ST
ecg41938	TWC,ST,PPW
ecg41939	ST
ecg41940	TWC,ST
ecg41941	ST
ecg41942	ST
ecg41943	TWC,ST
ecg41944	STDD,ST,STC,TWO
ecg41945	ST
ecg41946	ST
ecg41947	WPW,ST
ecg41948	STC,ST
ecg41949	ST
ecg41950	ST
ecg41951	STC,ST
ecg41952	ST
ecg41953	ST
ecg41954	ST
ecg41955	LVH,ST
ecg41956	ST
ecg41957	ST
ecg41958	ST
ecg41959	ST
ecg41960	ST
ecg41961	ST
ecg41962	STDD,ST,TWO,LVH,STC
ecg41963	TWC,ST,LVH
ecg41964	ST
ecg41965	TWC,ST,STDD,STC
ecg41966	TWC,ST
ecg41967	ST
ecg41968	TWC,ST
ecg41969	STC,ST,LVH
ecg41970	ST,LVQRSAL
ecg41971	ST
ecg41972	ST,PPW
ecg41973	ST
ecg41974	ST
ecg41975	ST
ecg41976	ST
ecg41977	ST
ecg41978	AQW,TWC,ST
ecg41979	STC,ST
ecg41980	ST
ecg41981	ST
ecg41982	ST
ecg41983	TWC,ST
ecg41984	ST
ecg41985	ST
ecg41986	TWC,ST,STC,TWO
ecg41987	ST
ecg41988	TWC,ST
ecg41989	ST
ecg41990	STC,RWC,ST,LVH
ecg41991	ST
ecg41992	LVH,ST
ecg41993	STC,RWC,ST
ecg41994	TWO,ST,LVH,STDD,STC
ecg41995	RVH,ST
ecg41996	ST
ecg41997	ST
ecg41998	STDD,ST,STC
ecg41999	ST
ecg42000	ST
ecg42001	STC,ST,LVH
ecg42002	ST
ecg42003	STC,ST
ecg42004	STC,ST
ecg42005	ST
ecg42006	ST
ecg42007	ST
ecg42008	TWC,ST
ecg42009	STC,ST,PWC
ecg42010	TWC,ST
ecg42011	ST,TPW
ecg42012	STC,QTIE,ST
ecg42013	TWO,ST
ecg42014	ST
ecg42015	ST
ecg42016	ST
ecg42017	TWC,ST
ecg42018	STC,ST,LVH
ecg42019	STC,ST,LVH
ecg42020	STC,ST
ecg42021	ST
ecg42022	STC,ST
ecg42023	ST
ecg42024	TWC,ST
ecg42025	ST
ecg42026	STC,ST
ecg42027	ST
ecg42028	ST
ecg42029	STC,ST
ecg42030	ST,TPW
ecg42031	ST
ecg42032	ST
ecg42033	ST
ecg42034	TWC,ST
ecg42035	ST
ecg42036	STC,ST
ecg42037	ST
ecg42038	ST,TPW
ecg42039	TWC,ST,PWC,RWC,LVH
ecg42040	TWC,ST
ecg42041	ST
ecg42042	STC,ST
ecg42043	TWC,ST,TWO
ecg42044	ST
ecg42045	ST
ecg42046	ST,TPW
ecg42047	STC,ST
ecg42048	STC,ST
ecg42049	ST
ecg42050	ST,LVQRSAL
ecg42051	ST
ecg42052	ST
ecg42053	STDD,ST,STC,TWO
ecg42054	ST
ecg42055	STDD,ST,STC,TWO
ecg42056	LVH,ST
ecg42057	TWC,ST,LVH
ecg42058	TWC,ST,LVH,TWO
ecg42059	ST
ecg42060	STC,ST
ecg42061	ST
ecg42062	ST
ecg42063	ST
ecg42064	TWC,ST
ecg42065	ST
ecg42066	LVH,ST
ecg42067	ST
ecg42068	TWC,ST
ecg42069	STC,ST
ecg42070	ST
ecg42071	ST,RWC
ecg42072	ST
ecg42073	ST
ecg42074	ST
ecg42075	STC,ST
ecg42076	ST
ecg42077	ST
ecg42078	ST
ecg42079	STC,ST
ecg42080	STC,ST
ecg42081	ST,LVQRSAL
ecg42082	STDD,ST,TWO,RWC,PPW,LVH,STC
ecg42083	STTU,ST,TWO,RWC,TWC,PPW,LVH
ecg42084	TWO,ST,LVH,RWC,TWC,PPW
ecg42085	ST
ecg42086	ST
ecg42087	ST
ecg42088	ST
ecg42089	ST
ecg42090	STC,ST
ecg42091	ST
ecg42092	ST
ecg42093	TWO,ST
ecg42094	ST
ecg42095	ST
ecg42096	ST
ecg42097	ST
ecg42098	TWC,ST
ecg42099	STC,ST
ecg42100	LVH,ST
ecg42101	STC,ST
ecg42102	ST,LVQRSAL
ecg42103	ST
ecg42104	ST
ecg42105	ST
ecg42106	ST
ecg42107	ST
ecg42108	TWC,QTIE,ST,TWO
ecg42109	STC,ST,LVH
ecg42110	ST
ecg42111	ST
ecg42112	ST
ecg42113	ST
ecg42114	ST
ecg42115	ST
ecg42116	ST
ecg42117	TWC,ST
ecg42118	ST
ecg42119	STC,ST
ecg42120	ST
ecg42121	ST
ecg42122	STC,ST
ecg42123	ST
ecg42124	ST
ecg42125	TWC,ST
ecg42126	ST
ecg42127	ST
ecg42128	ST
ecg42129	ST
ecg42130	ST
ecg42131	ST
ecg42132	ST,LVQRSAL
ecg42133	STC,ST
ecg42134	ST
ecg42135	STC,ST
ecg42136	STC,ST,LVH,PPW
ecg42137	STC,ST,LVH,PPW
ecg42138	ST
ecg42139	STC,ST
ecg42140	TWC,ST
ecg42141	ST
ecg42142	ST
ecg42143	STC,ST
ecg42144	ST,TPW
ecg42145	ST
ecg42146	TWC,ST
ecg42147	ST
ecg42148	ST
ecg42149	STDD,SVPB,VPB,ST,LVH,TWO,STC
ecg42150	ST
ecg42151	STC,ST
ecg42152	ST
ecg42153	ST
ecg42154	ST
ecg42155	ST
ecg42156	AQW,STTU,TWC,ST
ecg42157	STTU,ST,STDD,STC
ecg42158	STTU,ST,STDD,TWC,STC
ecg42159	ST,LVQRSAL
ecg42160	AQW,ST
ecg42161	AQW,ST
ecg42162	ST
ecg42163	ST
ecg42164	ST,TPW
ecg42165	ST
ecg42166	ST
ecg42167	ST
ecg42168	ST
ecg42169	ST
ecg42170	STC,ST
ecg42171	ST
ecg42172	ST
ecg42173	TWC,ST
ecg42174	ST
ecg42175	ST
ecg42176	ST
ecg42177	ST
ecg42178	ST
ecg42179	TWO,ST,TPW
ecg42180	ST
ecg42181	ST
ecg42182	ST
ecg42183	ST
ecg42184	ST
ecg42185	STC,ST
ecg42186	ST
ecg42187	ST
ecg42188	ST
ecg42189	ST
ecg42190	ST
ecg42191	ST
ecg42192	ST
ecg42193	ST
ecg42194	TWC,ST
ecg42195	LVH,ST
ecg42196	STDD,ST,STC
ecg42197	ST
ecg42198	STC,ST,LVH
ecg42199	ST
ecg42200	LVH,ST,TPW
ecg42201	ST
ecg42202	TWC,ST,LVH
ecg42203	ST
ecg42204	ST
ecg42205	STC,ST,LVH
ecg42206	LVH,ST
ecg42207	STC,ST
ecg42208	AQW,TWC,ST
ecg42209	ST
ecg42210	TWC,ST
ecg42211	ST
ecg42212	LVH,ST
ecg42213	TWC,ST
ecg42214	STC,ST
ecg42215	ST
ecg42216	ST
ecg42217	ST
ecg42218	ST
ecg42219	ST
ecg42220	ST
ecg42221	ST,TPW
ecg42222	ST
ecg42223	ST
